
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004446                       # Number of seconds simulated (Second)
simTicks                                   4445782000                       # Number of ticks simulated (Tick)
finalTick                                  4445782000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     22.41                       # Real time elapsed on the host (Second)
hostTickRate                                198399419                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1291920                       # Number of bytes of host memory used (Byte)
simInsts                                      8119759                       # Number of instructions simulated (Count)
simOps                                        9608790                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   362354                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     428804                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                         4445783                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.542978                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.841697                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       10958238                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   18569                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      10367504                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  1642                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             1368016                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          3905971                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               6216                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples            4415395                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.348035                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.045165                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::CallDirect         1604      2.10%     53.79% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect           18      0.02%     53.81% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond        20480     26.80%     80.61% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond         1517      1.99%     82.60% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     82.60% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond        13300     17.40%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total        76421                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return       252219     17.29%     17.29% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect       212709     14.59%     31.88% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect           18      0.00%     31.88% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond       842296     57.76%     89.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond       110656      7.59%     97.22% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     97.22% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond        40470      2.78%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total      1458368                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return        39499     52.57%     52.57% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect         1116      1.49%     54.05% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect           16      0.02%     54.07% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond        20236     26.93%     81.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond          980      1.30%     82.31% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     82.31% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond        13296     17.69%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total        75143                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget       575223     31.05%     31.05% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB       872535     47.10%     78.15% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS       363991     19.65%     97.80% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect        40835      2.20%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total      1852584                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch        11873     15.54%     15.54% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return        11853     15.51%     31.05% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect        39502     51.69%     82.74% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect        13193     17.26%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total        76421                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted          1103179                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken       476330                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect            76421                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss           479                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted        27800                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted        48621                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups             1852584                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates               14479                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits                1074756                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.580139                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted            724                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups          43935                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits             40835                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses            3100                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return       363991     19.65%     19.65% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect       274522     14.82%     34.47% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect           54      0.00%     34.47% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond      1046515     56.49%     90.96% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond       123579      6.67%     97.63% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond           44      0.00%     97.63% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond        43879      2.37%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total      1852584                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return       363991     46.80%     46.80% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect          563      0.07%     46.87% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect           54      0.01%     46.88% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond       369004     47.44%     94.32% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          310      0.04%     94.36% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond           44      0.01%     94.36% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond        43862      5.64%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total       777828                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect         1604     11.08%     11.08% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%     11.08% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond        11358     78.44%     89.52% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond         1517     10.48%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total        14479                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect         1604     11.08%     11.08% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%     11.08% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond        11358     78.44%     89.52% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond         1517     10.48%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
