
---------- Begin Simulation Statistics ----------
simSeconds                                   0.128519                       # Number of seconds simulated (Second)
simTicks                                 128519455000                       # Number of ticks simulated (Tick)
finalTick                                128519455000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    709.10                       # Real time elapsed on the host (Second)
hostTickRate                                181242458                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1503904                       # Number of bytes of host memory used (Byte)
simInsts                                    285327477                       # Number of instructions simulated (Count)
simOps                                      315906581                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   402378                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     445502                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       128519456                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.450428                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.220111                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      350056906                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1565                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     341881604                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                166514                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            34151889                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         77760165                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               1135                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          128485053                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.660867                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.184346                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::CallDirect          416      0.05%      0.06% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect         1008      0.13%      0.19% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond       727540     95.90%     96.09% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond          326      0.04%     96.13% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     96.13% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond        29351      3.87%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total       758677                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return      4011989      7.37%      7.37% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect      3293134      6.05%     13.42% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect       718848      1.32%     14.74% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond     40960762     75.24%     89.98% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond      2777092      5.10%     95.08% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     95.08% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond      2680770      4.92%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total     54442595                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return           30      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect          305      0.04%      0.05% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect         1003      0.14%      0.19% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond       675718     95.87%     96.06% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond          258      0.04%     96.09% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     96.09% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond        27526      3.91%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total       704840                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget     29919377     47.38%     47.38% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB     23668773     37.48%     84.86% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS      5039650      7.98%     92.84% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect      4519102      7.16%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total     63146902                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch       333715     43.99%     43.99% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return       397735     52.42%     96.41% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect           36      0.00%     96.42% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect        27191      3.58%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total       758677                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted         46361521                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken     16451862                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect           758677                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss           436                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted       361367                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted       397310                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups            63146902                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates              330985                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits               32584205                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.516006                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted            635                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups        4526807                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits           4519102                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses            7705                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return      5039650      7.98%      7.98% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect      4160791      6.59%     14.57% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect       876367      1.39%     15.96% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond     46357824     73.41%     89.37% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond      3060715      4.85%     94.22% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond         1117      0.00%     94.22% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond      3650438      5.78%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total     63146902                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return      5039649     16.49%     16.49% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect         2943      0.01%     16.50% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect       876367      2.87%     19.37% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond     21051966     68.88%     88.25% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          291      0.00%     88.25% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond         1117      0.00%     88.25% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond      3590364     11.75%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total     30562697                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect          416      0.13%      0.13% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      0.13% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond       330243     99.78%     99.90% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond          326      0.10%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total       330985                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect          416      0.13%      0.13% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.13% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond       330243     99.78%     99.90% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond          326      0.10%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
