
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015302                       # Number of seconds simulated (Second)
simTicks                                  15301890000                       # Number of ticks simulated (Tick)
finalTick                                 15301890000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     52.05                       # Real time elapsed on the host (Second)
hostTickRate                                294001124                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1305248                       # Number of bytes of host memory used (Byte)
simInsts                                     16295025                       # Number of instructions simulated (Count)
simOps                                       18585494                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   313082                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     357089                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        15301891                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.939053                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.064903                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       23860877                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     155                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      21359580                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  6746                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             5275537                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         14100080                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                105                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           15268846                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.398899                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.939977                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::CallDirect          222      0.20%      9.22% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect          379      0.34%      9.56% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond        92756     83.48%     93.04% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond          137      0.12%     93.16% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     93.16% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond         7597      6.84%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total       111112                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return       385574     12.74%     12.74% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect       245100      8.10%     20.83% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect       130478      4.31%     25.14% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond      1947020     64.32%     89.46% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond       220122      7.27%     96.73% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     96.73% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond        98877      3.27%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total      3027171                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return        10008      9.07%      9.07% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect          111      0.10%      9.17% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect          307      0.28%      9.45% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond        92315     83.67%     93.12% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond           75      0.07%     93.18% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     93.18% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond         7520      6.82%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total       110336                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget      1632803     38.10%     38.10% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB      1742382     40.66%     78.77% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS       581111     13.56%     92.33% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect       328801      7.67%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total      4285097                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch        43902     39.51%     39.51% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return        50170     45.15%     84.66% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect        10021      9.02%     93.68% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect         7019      6.32%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total       111112                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted          2698261                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken      1077948                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect           111112                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss           419                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted        51074                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted        60038                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups             4285097                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates               43083                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits                2462529                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.574673                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted            624                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups         351876                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits            328801                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses           23075                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return       581111     13.56%     13.56% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect       346787      8.09%     21.65% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect       212244      4.95%     26.61% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond      2686659     62.70%     89.30% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond       318521      7.43%     96.74% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond          144      0.00%     96.74% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond       139631      3.26%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total      4285097                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return       581111     31.88%     31.88% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect          663      0.04%     31.92% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect       212244     11.65%     43.57% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond       905260     49.67%     93.24% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          259      0.01%     93.25% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond          144      0.01%     93.26% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond       122887      6.74%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total      1822568                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect          222      0.52%      0.52% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      0.52% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond        42724     99.17%     99.68% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond          137      0.32%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total        43083                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect          222      0.52%      0.52% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.52% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond        42724     99.17%     99.68% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond          137      0.32%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
