
---------- Begin Simulation Statistics ----------
simSeconds                                   0.092919                       # Number of seconds simulated (Second)
simTicks                                  92918548000                       # Number of ticks simulated (Tick)
finalTick                                 92918548000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1064.90                       # Real time elapsed on the host (Second)
hostTickRate                                 87255270                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1291944                       # Number of bytes of host memory used (Byte)
simInsts                                    205067741                       # Number of instructions simulated (Count)
simOps                                      215923539                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   192569                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     202763                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        92918549                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.453111                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.206962                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      224988237                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1231                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219084533                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  6015                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             9065928                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         28003079                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 93                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           92883357                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.358706                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.698192                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::CallDirect         1325      0.51%      0.52% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect           29      0.01%      0.53% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond       255594     98.75%     99.27% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond         1426      0.55%     99.83% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.83% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond          452      0.17%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total       258837                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return       338655      0.77%      0.77% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect       336477      0.77%      1.54% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect         2181      0.00%      1.55% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond     42773877     97.68%     99.22% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond       313109      0.72%     99.94% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.94% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond        26313      0.06%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total     43790612                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return            4      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect         1211      0.47%      0.47% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect           27      0.01%      0.48% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond       254445     98.82%     99.30% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond         1355      0.53%     99.83% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.83% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond          450      0.17%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total       257492                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget     18153099     38.66%     38.66% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB     28377796     60.44%     99.11% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS       390975      0.83%     99.94% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect        28975      0.06%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total     46950845                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch        28994     11.20%     11.20% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return       229435     88.64%     99.84% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect           11      0.00%     99.85% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect          397      0.15%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total       258837                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted         45844179                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken     27693729                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect           258837                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss           828                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted        31598                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted       227239                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups            46950845                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates               31110                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits               36439212                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.776114                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted           1072                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups          29348                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits             28975                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses             373                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return       390975      0.83%      0.83% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect       349361      0.74%      1.58% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect         2230      0.00%      1.58% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond     45844129     97.64%     99.22% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond       337017      0.72%     99.94% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond           15      0.00%     99.94% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond        27118      0.06%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total     46950845                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return       390975      3.72%      3.72% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect          644      0.01%      3.73% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect         2230      0.02%      3.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond     10090084     95.99%     99.74% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          598      0.01%     99.74% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond           15      0.00%     99.74% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond        27087      0.26%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total     10511633                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect         1325      4.26%      4.26% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      4.26% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond        28359     91.16%     95.42% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond         1426      4.58%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total        31110                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect         1325      4.26%      4.26% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      4.26% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond        28359     91.16%     95.42% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond         1426      4.58%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
