
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020487                       # Number of seconds simulated (Second)
simTicks                                  20486891000                       # Number of ticks simulated (Tick)
finalTick                                 20486891000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     81.89                       # Real time elapsed on the host (Second)
hostTickRate                                250170881                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1290916                       # Number of bytes of host memory used (Byte)
simInsts                                     46516086                       # Number of instructions simulated (Count)
simOps                                       49127936                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   568019                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     599913                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        20486892                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.440426                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.270529                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       51077261                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     338                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      49917268                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  2213                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             1949662                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          5870411                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 75                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           20457261                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.440076                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.778511                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::CallDirect          431      0.77%      0.79% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect           29      0.05%      0.84% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond        54662     97.93%     98.78% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond          550      0.99%     99.76% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.76% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond          132      0.24%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total        55815                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return       132196      1.35%      1.35% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect       131768      1.35%      2.70% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect          431      0.00%      2.71% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond      9334576     95.60%     98.31% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond       143962      1.47%     99.78% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.78% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond        21218      0.22%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total      9764151                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return            4      0.01%      0.01% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect          320      0.58%      0.59% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect           27      0.05%      0.63% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond        54357     98.26%     98.90% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond          479      0.87%     99.76% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.76% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond          130      0.24%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total        55317                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget      4153006     39.82%     39.82% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB      6108997     58.57%     98.39% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS       146113      1.40%     99.79% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect        21782      0.21%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total     10429898                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch         9659     17.31%     17.31% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return        46068     82.54%     99.84% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect           11      0.02%     99.86% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect           77      0.14%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total        55815                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted          9974702                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken      5824200                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect            55815                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss           827                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted        10164                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted        45651                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups            10429898                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates                9996                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits                7595547                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.728247                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted           1069                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups          22037                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits             21782                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses             255                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return       146113      1.40%      1.40% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect       136986      1.31%      2.71% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect          470      0.00%      2.72% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond      9974652     95.64%     98.35% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond       150095      1.44%     99.79% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond           15      0.00%     99.79% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond        21567      0.21%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total     10429898                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return       146113      5.16%      5.16% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect          642      0.02%      5.18% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect          470      0.02%      5.19% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond      2664982     94.02%     99.22% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          597      0.02%     99.24% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond           15      0.00%     99.24% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond        21532      0.76%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total      2834351                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect          431      4.31%      4.31% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      4.31% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond         9015     90.19%     94.50% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond          550      5.50%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total         9996                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect          431      4.31%      4.31% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      4.31% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond         9015     90.19%     94.50% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond          550      5.50%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
